Stage_8027_Name,aVnu,g关卡_Stage_A.csv,114,Stage,Name,,疯人之口,Mouth of the Mad
AvgDialog_19068_Content_9,agSa,avg章4_AvgDialog_C_M.csv,921,AvgDialog,Content,拉蒙娜,别盯着看！,Don't look!
AvgDialog_19068_Content_10,agQZ,avg章4_AvgDialog_C_M.csv,922,AvgDialog,Content,,拉蒙娜遮住了你的视线，从你的口袋中掏出一支试管，拧开给你灌了下去。,"Ramona covered your eyes, took a vial from your pocket, unscrewed it, and poured it down your throat."
AvgDialog_19068_Content_11,agRa,avg章4_AvgDialog_C_M.csv,923,AvgDialog,Content,弗朗西斯,打开那边的门，走出去，你们就永远不会受祂困扰了。,"Open that door, walk out, and you will never be troubled by It again."
AvgDialog_19068_Content_12,agRb,avg章4_AvgDialog_C_M.csv,924,AvgDialog,Content,弗朗西斯,把莉莉……也带走吧。,Take Lily... with you.
AvgDialog_19068_Content_13,agRc,avg章4_AvgDialog_C_M.csv,925,AvgDialog,Content,玩家,你不和我们一起吗？,Aren't you coming with us?
AvgDialog_19068_Content_14,agRd,avg章4_AvgDialog_C_M.csv,926,AvgDialog,Content,弗朗西斯,"只有狩猎猎物的时候，地狱犬才会出现。
如果这个房间里一个人都没有，祂怎么会停在这里？","Only when hunting prey does the Hellhound appear.\nIf there is no one in this room, why would it stop here?"
AvgDialog_19068_Content_15,agRe,avg章4_AvgDialog_C_M.csv,927,AvgDialog,Content,弗朗西斯,你们都是好孩子，而我应当为我犯下的罪行赎罪。,"You are all good children, and I must atone for the crimes I have committed."
AvgDialog_19068_Content_16,agRf,avg章4_AvgDialog_C_M.csv,928,AvgDialog,Content,弗朗西斯,请你们……照顾好莉莉。,Please... take good care of Lily.
AvgDialog_19068_Content_17,agRg,avg章4_AvgDialog_C_M.csv,929,AvgDialog,Content,莉莉,妈妈！莉莉不走！,Mom! Lily won't leave!
AvgDialog_19068_Content_18,agRh,avg章4_AvgDialog_C_M.csv,930,AvgDialog,Content,弗朗西斯,莉莉听话。,"Lily, be obedient."
AvgDialog_19068_Content_19,agRi,avg章4_AvgDialog_C_M.csv,931,AvgDialog,Content,莉莉,"莉莉不会听话了，妈妈之前说，好孩子不可以喊疼……莉莉听了。
所以，这一次，莉莉不会听话了！","Lily won't obey anymore. Mother used to say, ""Good children shouldn't cry when hurt..."" Lily listened.\nSo this time, Lily won't obey anymore!"
AvgDialog_19068_Content_20,agRk,avg章4_AvgDialog_C_M.csv,932,AvgDialog,Content,,她竭力抬起手臂，指挥脓疱冲向紫色的烟雾，而地狱犬只用一瞬间就将其刺破，落下一地浓稠的液体。,"She strained to lift her arm, directing the pustules toward the purple smoke. However, the Hellhound pierced them in an instant, spilling thick liquid all over the ground."
AvgDialog_19068_Content_21,agRl,avg章4_AvgDialog_C_M.csv,933,AvgDialog,Content,,弗朗西斯望向你们，目光与言辞一样恳切。,"Francis looks at you all, her gaze as sincere as her words."
AvgDialog_19068_Content_22,agRm,avg章4_AvgDialog_C_M.csv,934,AvgDialog,Content,弗朗西斯,带她走吧。,Take her away.
AvgDialog_19068_Content_23,agRn,avg章4_AvgDialog_C_M.csv,935,AvgDialog,Content,弗朗西斯,<Italic:这是我这个罪人、这个失职的母亲，最后的请求。>,"<Italic:This is the final plea of a sinner, a neglectful mother.>"
AvgDialog_19068_Content_24,agRo,avg章4_AvgDialog_C_M.csv,936,AvgDialog,Content,,你们默契地选择了依言执行。,You unanimously chose to follow her instructions
AvgDialog_19068_Content_25,agRp,avg章4_AvgDialog_C_M.csv,937,AvgDialog,Content,,就像她曾经对拉蒙娜做过的一样，你和拉蒙娜将莉莉推上了萝坦的肩头。,"Just like she once did to Ramona, you and Ramona lifted Lily onto Lotan's shoulders."
AvgDialog_19068_Content_26,agRq,avg章4_AvgDialog_C_M.csv,938,AvgDialog,Content,萝坦,咳，这种时候，力气活还得我来啊。,"Well, I guess it's up to me to handle the heavy lifting at a time like this."
AvgDialog_19068_Content_27,agRr,avg章4_AvgDialog_C_M.csv,939,AvgDialog,Content,莉莉,妈妈！——,Mom!—
AvgDialog_19068_Content_28,agRs,avg章4_AvgDialog_C_M.csv,940,AvgDialog,Content,,"失去反抗能力的莉莉，就这么被你们带离了这片扭曲的空间。
带离了弗朗西斯——她的母亲的葬身之所。","Thus Lily, who had lost the ability to resist, was taken away by you from this twisted dimension.\nTaken away from Francis—from the final burial ground where her mother rests."
AvgDialog_19068_Content_29,agRt,avg章4_AvgDialog_C_M.csv,941,AvgDialog,Content,,离开时，你刻意看了一眼闪烁着诡谲星光的窗外。,"As you left, you deliberately glanced at the window shimmering with eerie starlight."
AvgDialog_19068_Content_30,agRv,avg章4_AvgDialog_C_M.csv,942,AvgDialog,Content,,那里一片混沌，除了深沉的光以外，似乎什么都没有。,"It was filled with chaos, with nothing there except deep light."
AvgDialog_19068_Content_31,agRw,avg章4_AvgDialog_C_M.csv,943,AvgDialog,Content,,……,…
AvgDialog_19068_Content_32,agRx,avg章4_AvgDialog_C_M.csv,944,AvgDialog,Content,,……,...
AvgDialog_19068_Content_33,agRy,avg章4_AvgDialog_C_M.csv,945,AvgDialog,Content,,弗朗西斯满身脏污，向着庞大的怪物缓步前进。,"Francis, covered in dirt, slowly approaches the massive monster."
AvgDialog_19068_Content_34,agRz,avg章4_AvgDialog_C_M.csv,946,AvgDialog,Content,弗朗西斯,达芙黛尔曾经提醒过我，凡人对时间进行的极微小的改变，都会招来名为“@4之猎犬”的怪物。,"Daffodil once warned me that even the slightest temporal changes made by mortals will invite a monster known as ""@4's Hunting Dog""."
AvgDialog_19068_Content_35,agRA,avg章4_AvgDialog_C_M.csv,947,AvgDialog,Content,弗朗西斯,那时我一心想要改变过去，想要贪哪怕一分一秒的时间，逆转被融蚀改变的一切。,"Back then, I was determined to change the past, to grasp even a single second, and reverse everything that had been altered by the Dissolution."
AvgDialog_19068_Content_36,agRB,avg章4_AvgDialog_C_M.csv,948,AvgDialog,Content,弗朗西斯,但是，最重要的事物，其实一直、一直在我身边。,"However, the most important thing has always, always been by my side."
AvgDialog_19068_Content_37,agRC,avg章4_AvgDialog_C_M.csv,949,AvgDialog,Content,弗朗西斯,我明明就意识到了……,I was clearly aware of it...
AvgDialog_19068_Content_38,agRD,avg章4_AvgDialog_C_M.csv,950,AvgDialog,Content,弗朗西斯,我孤身前来，是有一件很重要的事情要亲口告诉你。,I came alone to personally tell you something very important.
AvgDialog_19068_Content_39,agRE,avg章4_AvgDialog_C_M.csv,951,AvgDialog,Content,弗朗西斯,我不能将莉莉交给你。,I can't hand Lily over to you.
AvgDialog_19068_Content_40,agRG,avg章4_AvgDialog_C_M.csv,952,AvgDialog,Content,赫伯特,你考虑清楚了吗？只要你把莉莉交给我，破坏仪式也好、把实验品藏起来也好……过去你所做的一切都不会被追究。,Have you thought it through? Just hand Lily over to me—whether it's disrupting the ritual or hiding the test subjects... None of your past actions will be held against you.
AvgDialog_19068_Content_41,agRH,avg章4_AvgDialog_C_M.csv,953,AvgDialog,Content,赫伯特,你的研究仍能继续，协会会为你提供一如既往的经济支持。,"Your research can continue, and the association will provide its usual financial support."
AvgDialog_19068_Content_42,agRI,avg章4_AvgDialog_C_M.csv,954,AvgDialog,Content,赫伯特,教会也不吝于分享他们的最新的唤醒体技术研究成果，你还可以再次造出另一个“莉莉”。,"The Church is also willing to share their latest Awakener research findings. You can create another ""Lily""."
AvgDialog_19068_Content_43,agRJ,avg章4_AvgDialog_C_M.csv,955,AvgDialog,Content,弗朗西斯,请容我拒绝。,Please allow me to decline.
AvgDialog_19068_Content_44,agRK,avg章4_AvgDialog_C_M.csv,956,AvgDialog,Content,弗朗西斯,因为，经过这么多年的相处，莉莉已经就像我的女儿一样了。,"Because, after all these years together, Lily has become like a daughter to me."
AvgDialog_19068_Content_45,agRL,avg章4_AvgDialog_C_M.csv,957,AvgDialog,Content,弗朗西斯,可是，我却对此视而不见，只将自己闭锁在过去的时间中。,"However, I turned a blind eye to this, locking myself in the past."
AvgDialog_19068_Content_46,agRM,avg章4_AvgDialog_C_M.csv,958,AvgDialog,Content,弗朗西斯,即使招来因果律的怪物，导致自己难以离开疗养院这狭小的空间，也在所不惜。,"Even if it means summoning a monster of causality and being trapped in the narrow confines of this sanatorium, it's a risk worth taking."
AvgDialog_19068_Content_47,agRN,avg章4_AvgDialog_C_M.csv,959,AvgDialog,Content,莉莉,妈妈，看，地铁海报……,"Mom, look, the subway poster..."
AvgDialog_19068_Content_48,agRO,avg章4_AvgDialog_C_M.csv,960,AvgDialog,Content,弗朗西斯,莉莉也想去旅行吗？但我们不能离开医院，抱歉啊。,"Lily, do you also want to travel? But we can't leave the hospital. Sorry."
AvgDialog_19068_Content_49,agRP,avg章4_AvgDialog_C_M.csv,961,AvgDialog,Content,弗朗西斯,手术就要到关键时刻了，等你病好了，想去哪里妈妈都带你去。,"The surgery is reaching a critical moment. Once you recover, Mom will take you anywhere you want to go."
AvgDialog_19068_Content_50,agRR,avg章4_AvgDialog_C_M.csv,962,AvgDialog,Content,,……,...
AvgDialog_19068_Content_51,agRS,avg章4_AvgDialog_C_M.csv,963,AvgDialog,Content,弗朗西斯,所以，我做出决定了。,"So, I've made my decision."
AvgDialog_19068_Content_52,agRT,avg章4_AvgDialog_C_M.csv,964,AvgDialog,Content,弗朗西斯,我的过失，就由我来弥补。,I will make amends for my mistakes.
AvgDialog_19068_Content_53,agRU,avg章4_AvgDialog_C_M.csv,965,AvgDialog,Content,弗朗西斯,你是我“唤醒”的怪物，是我的执念开启了维度的通道，让你降临在这里。,"You're the monster I ""awakened."" It was my obsession that opened the dimensional passage and brought you here."
AvgDialog_19068_Content_54,agRV,avg章4_AvgDialog_C_M.csv,966,AvgDialog,Content,弗朗西斯,假如执念也是精神力的一种——,If obsession is also a form of spirit power—
AvgDialog_19068_Content_55,agRW,avg章4_AvgDialog_C_M.csv,967,AvgDialog,Content,弗朗西斯,在我的所有心力耗尽之前，你都无法追踪到我的孩子！,"Then before all my energy is depleted, you will never be able to track down my child!"
AvgDialog_19036_Content_1,agDS,avg章4_AvgDialog_C_M.csv,968,AvgDialog,Content,,尾声,Epilogue
AvgDialog_19036_Content_2,agEt,avg章4_AvgDialog_C_M.csv,969,AvgDialog,Content,病人,宁菲亚！克劳福特先生又想听你念那首白色睡莲的诗啦，快去给他讲讲吧！,Nymphaea! Mr. Crawford wants to hear the poem about the white water lily again. Go recite it for him!
AvgDialog_19036_Content_3,agEE,avg章4_AvgDialog_C_M.csv,970,AvgDialog,Content,宁菲亚,稍等，我这就来。,"Hold on, I'm coming."
AvgDialog_19036_Content_4,agEP,avg章4_AvgDialog_C_M.csv,971,AvgDialog,Content,病人,话说回来，好久没见奥兹伍德院长了。,"By the way, it's been a long time since I last saw Director Oswald."
AvgDialog_19036_Content_5,agFa,avg章4_AvgDialog_C_M.csv,972,AvgDialog,Content,宁菲亚,院长她……在独自进行一些很重要的研究工作，恐怕要很久很久才会回到疗养院来吧。,The director... she is conducting some very important research on her own. It will probably be a long time before she returns to the sanatorium.
AvgDialog_19036_Content_6,agFl,avg章4_AvgDialog_C_M.csv,973,AvgDialog,Content,病人,"也是！像她这么聪明的人，怎么能被这破疗养院所束缚呢？太浪费了！
你要是有机会见她，记得替我祝她研究顺利呀。","Exactly! A person as intelligent as her shouldn't be trapped in this broken sanatorium. What a waste!\nIf you ever get the chance to see her, please wish her success with her research for me."
AvgDialog_19036_Content_7,agFw,avg章4_AvgDialog_C_M.csv,974,AvgDialog,Content,宁菲亚,嗯，祝她……一切顺利。,"Yes, I will wish her... all the best."
AvgDialog_19036_Content_8,agFH,avg章4_AvgDialog_C_M.csv,975,AvgDialog,Content,,……,...
AvgDialog_19036_Content_9,agFS,avg章4_AvgDialog_C_M.csv,976,AvgDialog,Content,金发孩子,丽莎妈妈，丽莎又来信啦！她说她和达芙黛尔夫人已经离开勒姆瓦希王国沙漠，乘大船横跨大洋到新兴的亚格罗共和国去了。,"Lisa's mom! Lisa has sent another letter! She says that she and Lady Daffodil have left the desert of the Kingdom of Remouahe, sailed across the ocean, and arrived at the emerging Aglo Republic."
AvgDialog_19036_Content_10,agDT,avg章4_AvgDialog_C_M.csv,977,AvgDialog,Content,金发孩子,真好啊，我什么时候也能去这么远的地方呢……,How wonderful... When will I be able to go somewhere so far away...?
AvgDialog_19036_Content_11,agEe,avg章4_AvgDialog_C_M.csv,978,AvgDialog,Content,寡妇,这孩子，希望她一到下个码头，就赶紧寄信回来……,I hope that child will send a letter back as soon as she arrives at the next port...
AvgDialog_19036_Content_12,agEl,avg章4_AvgDialog_C_M.csv,979,AvgDialog,Content,,……,...
AvgDialog_19036_Content_13,agEm,avg章4_AvgDialog_C_M.csv,980,AvgDialog,Content,,希洛孑立码头，长发随风猎猎舞动。,"Helot stands alone at the dock, her long hair fluttering in the wind."
AvgDialog_19036_Content_14,agEn,avg章4_AvgDialog_C_M.csv,981,AvgDialog,Content,水手,船要开了，要登船吗？,The ship is about to set sail. Would you like to board now?
AvgDialog_19036_Content_15,agEo,avg章4_AvgDialog_C_M.csv,982,AvgDialog,Content,,"希洛挥了挥手，示意渡船不必等待自己。
她还没有想好下一站的地点。","Helot waved her hand, indicating that the boat didn't need to wait for her.\nShe hadn't decided on her next destination yet."
AvgDialog_19036_Content_16,agEp,avg章4_AvgDialog_C_M.csv,983,AvgDialog,Content,萝坦,有机会的话，去见识见识更广阔的世界吧。,"If you get the chance, go and explore a wider world."
AvgDialog_19036_Content_17,agEq,avg章4_AvgDialog_C_M.csv,984,AvgDialog,Content,,……,...
AvgDialog_19036_Content_18,agEr,avg章4_AvgDialog_C_M.csv,985,AvgDialog,Content,,在水手的惊呼声中，希洛锁链一钩，跃上甲板。,"Amid the shocked exclamations of the sailors, Helot hooked a chain to the ship and leaped onto the deck."
AvgDialog_19036_Content_19,agEs,avg章4_AvgDialog_C_M.csv,986,AvgDialog,Content,,汽笛声中，海岸逐渐远去。,"As the steam whistle blows, the coastline gradually fades into the distance."
AvgDialog_19036_Content_20,agEu,avg章4_AvgDialog_C_M.csv,987,AvgDialog,Content,希洛,哼…弥萨格的那些家伙……,Hmph... those guys from Mythag...
AvgDialog_19036_Content_21,agEv,avg章4_AvgDialog_C_M.csv,988,AvgDialog,Content,希洛,这次，算我欠他们的。,"This time, I owe them."
AvgDialog_19036_Content_22,agEw,avg章4_AvgDialog_C_M.csv,989,AvgDialog,Content,,……,...
AvgDialog_19036_Content_23,agEx,avg章4_AvgDialog_C_M.csv,990,AvgDialog,Content,,返回弥萨格后，你在宿舍的床上躺了三天三夜，水米不进。,"After returning to Mythag, you lay in your dorm bed for three days and nights without eating or drinking."
AvgDialog_19036_Content_24,agEy,avg章4_AvgDialog_C_M.csv,991,AvgDialog,Content,,守密人的昏迷成了弥萨格大新闻，被汉娜写进了校报的头版头条，不时会有其他系的学生在你的门口张望。,"The Keeper's fainting became big news in Mythag, written by Hannah on the front page of the school newspaper. Students from other departments often peek at your door."
AvgDialog_19036_Content_25,agEz,avg章4_AvgDialog_C_M.csv,992,AvgDialog,Content,,所以，你苏醒的消息，也毫不意外地在第一时间内传播开来。,"So, as expected, the news of your awakening spread instantly."
